line,point,lat,lng,elev_meters,time_zone,air_qual,Wind m/s,Wind angle deg,NBM_i,NBM_j
63,45,35.29750387,-114.7027398,994.39,-8,1,0.1,21,210,225
63,46,35.29150149,-114.7074103,1334.87,-8,1,0.1,21,210,224
63,47,35.2854991,-114.7120807,1193.26,-8,1,0.1,21,210,224
63,48,35.27949672,-114.7167512,1369.2,-8,1,0.1,21,209,224
63,49,35.27349434,-114.7214217,1652.51,-8,1,0.1,21,209,224
63,50,35.26749195,-114.7260922,1422.09,-8,1,0.1,21,209,224
63,51,35.26148957,-114.7307626,1259.39,-8,1,0.1,21,209,223
64,0,35.14859089,-114.5757743,190.29,-8,1,0.4,39,203,228
64,1,35.153295,-114.5822322,208.31,-8,1,0.4,39,203,228
64,2,35.15799911,-114.58869,195,-8,1,0.4,39,203,228
64,3,35.16270322,-114.5951479,219.61,-8,1,0.4,39,204,228
64,4,35.16740734,-114.6016057,249.7,-8,1,0.4,39,204,227
64,5,35.17211145,-114.6080636,281,-8,1,0.4,39,204,227
64,6,35.17681556,-114.6145214,314.71,-8,1,0.4,39,204,227
64,7,35.18151967,-114.6209792,353.24,-8,1,0.4,39,205,227
64,8,35.18622378,-114.6274371,391.33,-8,1,0.4,39,205,227
64,9,35.19092789,-114.6338949,428.49,-8,1,0.4,39,205,226
64,10,35.19563201,-114.6403528,488.52,-8,1,0.4,39,205,226
64,11,35.20033612,-114.6468106,536.14,-8,1,0.4,39,206,226
64,12,35.20504023,-114.6532685,578.4,-8,1,0.4,39,206,226
64,13,35.20974434,-114.6597263,623.36,-8,1,0.4,39,206,226
64,14,35.21444845,-114.6661842,669.68,-8,1,0.4,39,206,225
64,15,35.21915256,-114.672642,710.4,-8,1,0.4,39,207,225
64,16,35.22385668,-114.6790999,716.7,-8,1,0.4,39,207,225
64,17,35.22856079,-114.6855577,760.38,-8,1,0.4,39,207,225
64,18,35.2332649,-114.6920156,892.14,-8,1,0.4,39,207,225
64,19,35.23796901,-114.6984734,1069.96,-8,1,0.4,39,208,224
64,20,35.24267312,-114.7049313,1140.89,-8,1,0.4,39,208,224
64,21,35.24737723,-114.7113891,1057.72,-8,1,0.4,39,208,224
64,22,35.25208135,-114.717847,1021.92,-8,1,0.4,39,208,224
64,23,35.25678546,-114.7243048,1089.62,-8,1,0.4,39,208,223
64,24,35.26148957,-114.7307626,1259.39,-8,1,0.4,39,209,223
65,0,35.14859089,-114.5757743,190.29,-8,1,0.5,81,203,228
65,1,35.15085752,-114.584182,214.29,-8,1,0.5,81,203,228
65,2,35.15312415,-114.5925897,205.82,-8,1,0.5,81,203,228
65,3,35.15539078,-114.6009973,232.03,-8,1,0.5,81,203,227
65,4,35.15765741,-114.609405,265.51,-8,1,0.5,81,204,227
65,5,35.15992405,-114.6178127,301.29,-8,1,0.5,81,204,227
65,6,35.16219068,-114.6262204,331.52,-8,1,0.5,81,204,226
65,7,35.16445731,-114.6346281,363.97,-8,1,0.5,81,204,226
65,8,35.16672394,-114.6430357,391.39,-8,1,0.5,81,204,226
65,9,35.16899057,-114.6514434,440.38,-8,1,0.5,81,204,226
65,10,35.1712572,-114.6598511,526.65,-8,1,0.5,81,204,225
65,11,35.17352383,-114.6682588,585.78,-8,1,0.5,81,205,225
65,12,35.17579046,-114.6766664,667.43,-8,1,0.5,81,205,225
65,13,35.1780571,-114.6850741,694.64,-8,1,0.5,81,205,224
65,14,35.18032373,-114.6934818,748.37,-8,1,0.5,81,205,224
65,15,35.18259036,-114.7018895,743.69,-8,1,0.5,81,205,224
65,16,35.18485699,-114.7102971,799.44,-8,1,0.5,81,205,224
65,17,35.18712362,-114.7187048,843.86,-8,1,0.5,81,205,223
65,18,35.18939025,-114.7271125,863.72,-8,1,0.5,81,206,223
65,19,35.19165688,-114.7355202,887.82,-8,1,0.5,81,206,223
65,20,35.19392351,-114.7439279,924.46,-8,1,0.5,81,206,222
65,21,35.19619015,-114.7523355,950.28,-8,1,0.5,81,206,222
65,22,35.19845678,-114.7607432,994.01,-8,1,0.5,81,206,222
65,23,35.20072341,-114.7691509,1019.25,-8,1,0.5,81,206,222
65,24,35.20299004,-114.7775586,1011.9,-8,1,0.5,81,206,221
65,25,35.20525667,-114.7859662,996.41,-8,1,0.5,81,207,221
65,26,35.2075233,-114.7943739,982.32,-8,1,0.5,81,207,221
65,27,35.20978993,-114.8027816,959.55,-8,1,0.5,81,207,220
65,28,35.21205656,-114.8111893,931.02,-8,1,0.5,81,207,220
65,29,35.21432319,-114.819597,899.43,-8,1,0.5,81,207,220
65,30,35.21658983,-114.8280046,868.74,-8,1,0.5,81,207,220
65,31,35.21885646,-114.8364123,842.1,-8,1,0.5,81,207,219
65,32,35.22112309,-114.84482,817.21,-8,1,0.5,81,208,219
65,33,35.22338972,-114.8532277,795.33,-8,1,0.5,81,208,219
65,34,35.22565635,-114.8616353,776.18,-8,1,0.5,81,208,218
65,35,35.22792298,-114.870043,758.63,-8,1,0.5,81,208,218
65,36,35.23018961,-114.8784507,743.89,-8,1,0.5,81,208,218
65,37,35.23245624,-114.8868584,731.82,-8,1,0.5,81,208,217
65,38,35.23472288,-114.895266,725.21,-8,1,0.5,81,208,217
65,39,35.23698951,-114.9036737,719.81,-8,1,0.5,81,209,217
65,40,35.23925614,-114.9120814,719.52,-8,1,0.5,81,209,217
65,41,35.24152277,-114.9204891,724.89,-8,1,0.5,81,209,216
65,42,35.2437894,-114.9288968,725.63,-8,1,0.5,81,209,216
65,43,35.24605603,-114.9373044,741.11,-8,1,0.5,81,209,216
65,44,35.24832266,-114.9457121,762.4,-8,1,0.5,81,209,215
65,45,35.25058929,-114.9541198,781.15,-8,1,0.5,81,209,215
65,46,35.25285593,-114.9625275,801.24,-8,1,0.5,81,210,215
65,47,35.25512256,-114.9709351,822.13,-8,1,0.5,81,210,215
65,48,35.25738919,-114.9793428,878.89,-8,1,0.5,81,210,214
65,49,35.25965582,-114.9877505,873.69,-8,1,0.5,81,210,214
65,50,35.26192245,-114.9961582,987.81,-8,1,0.5,81,210,214
65,51,35.26418908,-115.0045659,1022.35,-8,1,0.5,81,210,213
65,52,35.26645571,-115.0129735,1229.3,-8,1,0.5,81,210,213
65,53,35.26872234,-115.0213812,1179.46,-8,1,0.5,81,211,213
65,54,35.27098898,-115.0297889,1267.79,-8,1,0.5,81,211,213
65,55,35.27325561,-115.0381966,1240.72,-8,1,0.5,81,211,212
65,56,35.27552224,-115.0466042,1224.87,-8,1,0.5,81,211,212
65,57,35.27778887,-115.0550119,1240.98,-8,1,0.5,81,211,212
65,58,35.2800555,-115.0634196,1263.96,-8,1,0.5,81,211,211
65,59,35.28232213,-115.0718273,1284.23,-8,1,0.5,81,211,211
65,60,35.28458876,-115.0802349,1322.32,-8,1,0.5,81,212,211
65,61,35.28685539,-115.0886426,1390.44,-8,1,0.5,81,212,211
65,62,35.28912203,-115.0970503,1467.5,-8,1,0.5,81,212,210
65,63,35.29138866,-115.105458,1401.33,-8,1,0.5,81,212,210
65,64,35.29365529,-115.1138657,1372.84,-8,1,0.5,81,212,210
65,65,35.29592192,-115.1222733,1344.6,-8,1,0.5,81,212,209
65,66,35.29818855,-115.130681,1358.01,-8,1,0.5,81,213,209
65,67,35.30045518,-115.1390887,1373.57,-8,1,0.5,81,213,209
65,68,35.30272181,-115.1474964,1390.62,-8,1,0.5,81,213,209
65,69,35.30498844,-115.155904,1400.22,-8,1,0.5,81,213,208
65,70,35.30725508,-115.1643117,1415.55,-8,1,0.5,81,213,208
65,71,35.30952171,-115.1727194,1432.44,-8,1,0.5,81,213,208
65,72,35.31178834,-115.1811271,1435.53,-8,1,0.5,81,213,207
65,73,35.31405497,-115.1895347,1452.17,-8,1,0.5,81,214,207
65,74,35.3163216,-115.1979424,1468.86,-8,1,0.5,81,214,207
66,0,35.14859089,-114.5757743,190.29,-8,1,0.3,6,203,228
66,1,35.15085752,-114.584182,214.29,-8,1,0.3,6,203,228
66,2,35.15312415,-114.5925897,205.82,-8,1,0.3,6,203,228
66,3,35.15539078,-114.6009973,232.03,-8,1,0.3,6,203,227
66,4,35.15765741,-114.609405,265.51,-8,1,0.3,6,204,227
66,5,35.15992405,-114.6178127,301.29,-8,1,0.3,6,204,227
66,6,35.16219068,-114.6262204,331.52,-8,1,0.3,6,204,226
66,7,35.16445731,-114.6346281,363.97,-8,1,0.3,6,204,226
66,8,35.16672394,-114.6430357,391.39,-8,1,0.3,6,204,226
66,9,35.16899057,-114.6514434,440.38,-8,1,0.3,6,204,226
66,10,35.1712572,-114.6598511,526.65,-8,1,0.3,6,204,225
66,11,35.17352383,-114.6682588,585.78,-8,1,0.3,6,205,225
66,12,35.17579046,-114.6766664,667.43,-8,1,0.3,6,205,225
66,13,35.1780571,-114.6850741,694.64,-8,1,0.3,6,205,224
66,14,35.18032373,-114.6934818,748.37,-8,1,0.3,6,205,224
66,15,35.18259036,-114.7018895,743.69,-8,1,0.3,6,205,224
66,16,35.18485699,-114.7102971,799.44,-8,1,0.3,6,205,224
66,17,35.18712362,-114.7187048,843.86,-8,1,0.3,6,205,223
66,18,35.18939025,-114.7271125,863.72,-8,1,0.3,6,206,223
66,19,35.19165688,-114.7355202,887.82,-8,1,0.3,6,206,223
66,20,35.19392351,-114.7439279,924.46,-8,1,0.3,6,206,222
66,21,35.19619015,-114.7523355,950.28,-8,1,0.3,6,206,222
66,22,35.19845678,-114.7607432,994.01,-8,1,0.3,6,206,222
66,23,35.20072341,-114.7691509,1019.25,-8,1,0.3,6,206,222
66,24,35.20299004,-114.7775586,1011.9,-8,1,0.3,6,206,221
66,25,35.20525667,-114.7859662,996.41,-8,1,0.3,6,207,221
66,26,35.2075233,-114.7943739,982.32,-8,1,0.3,6,207,221
66,27,35.20978993,-114.8027816,959.55,-8,1,0.3,6,207,220
66,28,35.21205656,-114.8111893,931.02,-8,1,0.3,6,207,220
66,29,35.21432319,-114.819597,899.43,-8,1,0.3,6,207,220
66,30,35.21658983,-114.8280046,868.74,-8,1,0.3,6,207,220
66,31,35.21885646,-114.8364123,842.1,-8,1,0.3,6,207,219
66,32,35.22112309,-114.84482,817.21,-8,1,0.3,6,208,219
66,33,35.22338972,-114.8532277,795.33,-8,1,0.3,6,208,219
66,34,35.22565635,-114.8616353,776.18,-8,1,0.3,6,208,218
66,35,35.22792298,-114.870043,758.63,-8,1,0.3,6,208,218
66,36,35.23018961,-114.8784507,743.89,-8,1,0.3,6,208,218
66,37,35.23245624,-114.8868584,731.82,-8,1,0.3,6,208,217
66,38,35.23472288,-114.895266,725.21,-8,1,0.3,6,208,217
66,39,35.23698951,-114.9036737,719.81,-8,1,0.3,6,209,217
66,40,35.23925614,-114.9120814,719.52,-8,1,0.3,6,209,217
66,41,35.24152277,-114.9204891,724.89,-8,1,0.3,6,209,216
66,42,35.2437894,-114.9288968,725.63,-8,1,0.3,6,209,216
66,43,35.24605603,-114.9373044,741.11,-8,1,0.3,6,209,216
66,44,35.24832266,-114.9457121,762.4,-8,1,0.3,6,209,215
66,45,35.25058929,-114.9541198,781.15,-8,1,0.3,6,209,215
66,46,35.25285593,-114.9625275,801.24,-8,1,0.3,6,210,215
66,47,35.25512256,-114.9709351,822.13,-8,1,0.3,6,210,215
66,48,35.25738919,-114.9793428,878.89,-8,1,0.3,6,210,214
66,49,35.25965582,-114.9877505,873.69,-8,1,0.3,6,210,214
66,50,35.26192245,-114.9961582,987.81,-8,1,0.3,6,210,214
66,51,35.26418908,-115.0045659,1022.35,-8,1,0.3,6,210,213
66,52,35.26645571,-115.0129735,1229.3,-8,1,0.3,6,210,213
66,53,35.26872234,-115.0213812,1179.46,-8,1,0.3,6,211,213
66,54,35.27098898,-115.0297889,1267.79,-8,1,0.3,6,211,213
66,55,35.27325561,-115.0381966,1240.72,-8,1,0.3,6,211,212
66,56,35.27552224,-115.0466042,1224.87,-8,1,0.3,6,211,212
66,57,35.27778887,-115.0550119,1240.98,-8,1,0.3,6,211,212
66,58,35.2800555,-115.0634196,1263.96,-8,1,0.3,6,211,211
66,59,35.28232213,-115.0718273,1284.23,-8,1,0.3,6,211,211
66,60,35.28458876,-115.0802349,1322.32,-8,1,0.3,6,212,211
66,61,35.28685539,-115.0886426,1390.44,-8,1,0.3,6,212,211
66,62,35.28912203,-115.0970503,1467.5,-8,1,0.3,6,212,210
66,63,35.29138866,-115.105458,1401.33,-8,1,0.3,6,212,210
66,64,35.29365529,-115.1138657,1372.84,-8,1,0.3,6,212,210
66,65,35.29592192,-115.1222733,1344.6,-8,1,0.3,6,212,209
66,66,35.29818855,-115.130681,1358.01,-8,1,0.3,6,213,209
66,67,35.30045518,-115.1390887,1373.57,-8,1,0.3,6,213,209
66,68,35.30272181,-115.1474964,1390.62,-8,1,0.3,6,213,209
66,69,35.30498844,-115.155904,1400.22,-8,1,0.3,6,213,208
66,70,35.30725508,-115.1643117,1415.55,-8,1,0.3,6,213,208
66,71,35.30952171,-115.1727194,1432.44,-8,1,0.3,6,213,208
66,72,35.31178834,-115.1811271,1435.53,-8,1,0.3,6,213,207
66,73,35.31405497,-115.1895347,1452.17,-8,1,0.3,6,214,207
66,74,35.3163216,-115.1979424,1468.86,-8,1,0.3,6,214,207
67,0,35.14859089,-114.5757743,190.29,-8,1,0,0,203,228
67,1,35.15132571,-114.5676753,170.13,-8,1,0,0,203,228
67,2,35.15406054,-114.5595764,201.08,-8,1,0,0,203,229
67,3,35.15679536,-114.5514774,228.83,-8,1,0,0,203,229
67,4,35.15953019,-114.5433784,256.92,-8,1,0,0,203,229
67,5,35.16226501,-114.5352795,291.5,-8,1,0,0,203,230
67,6,35.16499983,-114.5271805,331.2,-8,1,0,0,203,230
67,7,35.16773466,-114.5190815,369.79,-8,1,0,0,204,230
67,8,35.17046948,-114.5109825,411.61,-8,1,0,0,204,231
67,9,35.17320431,-114.5028836,438.93,-8,1,0,0,204,231
67,10,35.17593913,-114.4947846,474.13,-8,1,0,0,204,231
67,11,35.17867395,-114.4866856,513.07,-8,1,0,0,204,232
67,12,35.18140878,-114.4785867,550.76,-8,1,0,0,204,232
67,13,35.1841436,-114.4704877,583.74,-8,1,0,0,204,232
67,14,35.18687843,-114.4623887,630.29,-8,1,0,0,204,233
67,15,35.18961325,-114.4542897,672.95,-8,1,0,0,204,233
67,16,35.19234807,-114.4461908,718.24,-8,1,0,0,204,233
67,17,35.1950829,-114.4380918,767,-8,1,0,0,204,233
67,18,35.19781772,-114.4299928,796.02,-8,1,0,0,204,234
67,19,35.20055255,-114.4218939,834.82,-8,1,0,0,204,234
67,20,35.20328737,-114.4137949,883.61,-8,1,0,0,205,234
67,21,35.20602219,-114.4056959,955.08,-8,1,0,0,205,235
67,22,35.20875702,-114.397597,1174.67,-8,1,0,0,205,235
67,23,35.21149184,-114.389498,1177.52,-8,1,0,0,205,235
67,24,35.21422667,-114.381399,1223.39,-8,1,0,0,205,236
67,25,35.21696149,-114.3733,1082.48,-8,1,0,0,205,236
67,26,35.21969631,-114.3652011,1011.84,-8,1,0,0,205,236
67,27,35.22243114,-114.3571021,976.8,-8,1,0,0,205,237
67,28,35.22516596,-114.3490031,962.58,-8,1,0,0,205,237
67,29,35.22790079,-114.3409042,944.25,-8,1,0,0,205,237
67,30,35.23063561,-114.3328052,923.01,-8,1,0,0,205,237
67,31,35.23337043,-114.3247062,913.03,-8,1,0,0,205,238
67,32,35.23610526,-114.3166072,898.85,-8,1,0,0,205,238
67,33,35.23884008,-114.3085083,884.52,-8,1,0,0,206,238
67,34,35.24157491,-114.3004093,878.15,-8,1,0,0,206,239
67,35,35.24430973,-114.2923103,870.7,-8,1,0,0,206,239
67,36,35.24704455,-114.2842114,876.05,-8,1,0,0,206,239
67,37,35.24977938,-114.2761124,880.55,-8,1,0,0,206,240
67,38,35.2525142,-114.2680134,885.46,-8,1,0,0,206,240
67,39,35.25524903,-114.2599144,891.35,-8,1,0,0,206,240
67,40,35.25798385,-114.2518155,897.47,-8,1,0,0,206,241
67,41,35.26071867,-114.2437165,903.32,-8,1,0,0,206,241
67,42,35.2634535,-114.2356175,910.26,-8,1,0,0,206,241
67,43,35.26618832,-114.2275186,917.78,-8,1,0,0,206,241
67,44,35.26892315,-114.2194196,927.55,-8,1,0,0,206,242
67,45,35.27165797,-114.2113206,939.32,-8,1,0,0,206,242
67,46,35.27439279,-114.2032216,950.85,-8,1,0,0,207,242
67,47,35.27712762,-114.1951227,965.88,-8,1,0,0,207,243
67,48,35.27986244,-114.1870237,983.13,-8,1,0,0,207,243
67,49,35.28259727,-114.1789247,1003.26,-8,1,0,0,207,243
67,50,35.28533209,-114.1708258,1026.5,-8,1,0,0,207,244
67,51,35.28806691,-114.1627268,1048.9,-8,1,0,0,207,244
67,52,35.29080174,-114.1546278,1112.99,-8,1,0,0,207,244
67,53,35.29353656,-114.1465288,1233.07,-8,1,0,0,207,245
67,54,35.29627139,-114.1384299,1297.64,-8,1,0,0,207,245
67,55,35.29900621,-114.1303309,1273.88,-8,1,0,0,207,245
67,56,35.30174103,-114.1222319,1423.53,-8,1,0,0,207,245
67,57,35.30447586,-114.114133,1431.86,-8,1,0,0,207,246
67,58,35.30721068,-114.106034,1512.24,-8,1,0,0,208,246
67,59,35.30994551,-114.097935,1340.74,-8,1,0,0,208,246
67,60,35.31268033,-114.0898361,1363.05,-8,1,0,0,208,247
67,61,35.31541515,-114.0817371,1327.4,-8,1,0,0,208,247
67,62,35.31814998,-114.0736381,1236.36,-8,1,0,0,208,247
67,63,35.3208848,-114.0655391,1172.51,-8,1,0,0,208,248
67,64,35.32361963,-114.0574402,1163.33,-8,1,0,0,208,248
67,65,35.32635445,-114.0493412,1147.24,-8,1,0,0,208,248
67,66,35.32908927,-114.0412422,1133.62,-8,1,0,0,208,249
67,67,35.3318241,-114.0331433,1116.26,-8,1,0,0,208,249
67,68,35.33455892,-114.0250443,1103.94,-8,1,0,0,208,249
67,69,35.33729375,-114.0169453,1087.9,-8,1,0,0,208,249
67,70,35.34002857,-114.0088463,1076.78,-8,1,0,0,208,250
67,71,35.34276339,-114.0007474,1065.29,-8,1,0,0,209,250
67,72,35.34549822,-113.9926484,1041.3,-8,1,0,0,209,250
67,73,35.34823304,-113.9845494,1096.84,-8,1,0,0,209,251
67,74,35.35096787,-113.9764505,1011.68,-8,1,0,0,209,251
67,75,35.35370269,-113.9683515,995.65,-8,1,0,0,209,251
67,76,35.35643752,-113.9602525,982.47,-8,1,0,0,209,252
68,0,35.26148957,-114.7307626,1259.39,-8,1,0,0,209,223
68,1,35.2562247,-114.7365324,1158.36,-8,1,0,0,209,223
68,2,35.25095983,-114.7423021,1399.31,-8,1,0,0,208,223
68,3,35.24569496,-114.7480718,1350.49,-8,1,0,0,208,223
68,4,35.24043009,-114.7538415,1307.84,-8,1,0,0,208,222
68,5,35.23516523,-114.7596113,1231.61,-8,1,0,0,208,222
68,6,35.22990036,-114.765381,1153.58,-8,1,0,0,208,222
68,7,35.22463549,-114.7711507,1111.71,-8,1,0,0,207,222
68,8,35.21937062,-114.7769204,1065.35,-8,1,0,0,207,221
68,9,35.21410575,-114.7826902,1037.62,-8,1,0,0,207,221
68,10,35.20884088,-114.7884599,1002.24,-8,1,0,0,207,221
68,11,35.20357601,-114.7942296,971.53,-8,1,0,0,206,221
68,12,35.19831114,-114.7999993,936.69,-8,1,0,0,206,220
68,13,35.19304628,-114.8057691,907.25,-8,1,0,0,206,220
68,14,35.18778141,-114.8115388,876.07,-8,1,0,0,206,220
68,15,35.18251654,-114.8173085,847.59,-8,1,0,0,206,220
68,16,35.17725167,-114.8230782,820.34,-8,1,0,0,206,220
68,17,35.1719868,-114.828848,800.8,-8,1,0,0,205,219
68,18,35.16672193,-114.8346177,781.94,-8,1,0,0,205,219
68,19,35.16145706,-114.8403874,750.28,-8,1,0,0,205,219
68,20,35.15619219,-114.8461571,733.76,-8,1,0,0,205,219
68,21,35.15092733,-114.8519269,713.92,-8,1,0,0,205,218
68,22,35.14566246,-114.8576966,695.12,-8,1,0,0,204,218
68,23,35.14039759,-114.8634663,675.48,-8,1,0,0,204,218
68,24,35.13513272,-114.869236,657.85,-8,1,0,0,204,218
68,25,35.12986785,-114.8750058,640.98,-8,1,0,0,204,217
68,26,35.12460298,-114.8807755,632.22,-8,1,0,0,204,217
68,27,35.11933811,-114.8865452,641.42,-8,1,0,0,203,217
68,28,35.11407324,-114.8923149,649.53,-8,1,0,0,203,217
68,29,35.10880838,-114.8980847,653.79,-8,1,0,0,203,216
68,30,35.10354351,-114.9038544,665.13,-8,1,0,0,203,216
68,31,35.09827864,-114.9096241,674.99,-8,1,0,0,202,216
68,32,35.09301377,-114.9153938,686.12,-8,1,0,0,202,216
68,33,35.0877489,-114.9211636,699.18,-8,1,0,0,202,215
69,0,35.26148957,-114.7307626,1259.39,-8,1,0,0,209,223
69,1,35.26587089,-114.7376632,1167.63,-8,1,0,0,209,223
69,2,35.27025222,-114.7445637,1303.64,-8,1,0,0,209,223
69,3,35.27463354,-114.7514642,1230.01,-8,1,0,0,209,223
69,4,35.27901486,-114.7583648,1160.28,-8,1,0,0,210,223
69,5,35.28339618,-114.7652653,1115.43,-8,1,0,0,210,222
69,6,35.28777751,-114.7721658,1067.16,-8,1,0,0,210,222
69,7,35.29215883,-114.7790664,1030.78,-8,1,0,0,210,222
69,8,35.29654015,-114.7859669,997.45,-8,1,0,0,211,222
69,9,35.30092148,-114.7928674,968.27,-8,1,0,0,211,221
69,10,35.3053028,-114.7997679,936.33,-8,1,0,0,211,221
69,11,35.30968412,-114.8066685,907.13,-8,1,0,0,211,221
69,12,35.31406545,-114.813569,881.71,-8,1,0,0,211,221
69,13,35.31844677,-114.8204695,859.35,-8,1,0,0,212,221
69,14,35.32282809,-114.8273701,839.09,-8,1,0,0,212,220
69,15,35.32720942,-114.8342706,823.32,-8,1,0,0,212,220
69,16,35.33159074,-114.8411711,812.23,-8,1,0,0,212,220
69,17,35.33597206,-114.8480717,804.71,-8,1,0,0,213,220
69,18,35.34035339,-114.8549722,810.45,-8,1,0,0,213,219
69,19,35.34473471,-114.8618727,820.27,-8,1,0,0,213,219
69,20,35.34911603,-114.8687732,830.75,-8,1,0,0,213,219
69,21,35.35349735,-114.8756738,841.59,-8,1,0,0,214,219
69,22,35.35787868,-114.8825743,850.75,-8,1,0,0,214,219
69,23,35.36226,-114.8894748,861.36,-8,1,0,0,214,218
69,24,35.36664132,-114.8963754,873.04,-8,1,0,0,214,218
69,25,35.37102265,-114.9032759,883.36,-8,1,0,0,214,218
69,26,35.37540397,-114.9101764,894.28,-8,1,0,0,215,218
69,27,35.37978529,-114.917077,907.29,-8,1,0,0,215,217
69,28,35.38416662,-114.9239775,918.75,-8,1,0,0,215,217
69,29,35.38854794,-114.930878,930.73,-8,1,0,0,215,217
69,30,35.39292926,-114.9377785,942.33,-8,1,0,0,216,217
69,31,35.39731059,-114.9446791,957.09,-8,1,0,0,216,217
69,32,35.40169191,-114.9515796,971.31,-8,1,0,0,216,216
69,33,35.40607323,-114.9584801,983.66,-8,1,0,0,216,216
69,34,35.41045456,-114.9653807,998.37,-8,1,0,0,217,216
69,35,35.41483588,-114.9722812,1012.48,-8,1,0,0,217,216
69,36,35.4192172,-114.9791817,1025.85,-8,1,0,0,217,215
70,0,35.0877489,-114.9211636,699.18,-8,1,0.5,19,202,215
70,1,35.08917827,-114.9294119,712.07,-8,1,0.5,19,202,215
70,2,35.09060764,-114.9376603,724.09,-8,1,0.5,19,202,215
70,3,35.09203701,-114.9459086,734.79,-8,1,0.5,19,202,214
70,4,35.09346638,-114.954157,744.19,-8,1,0.5,19,203,214
70,5,35.09489575,-114.9624053,772.25,-8,1,0.5,19,203,214
70,6,35.09632512,-114.9706537,797.72,-8,1,0.5,19,203,214
70,7,35.09775449,-114.978902,889.04,-8,1,0.5,19,203,213
70,8,35.09918386,-114.9871504,1044.48,-8,1,0.5,19,203,213
70,9,35.10061323,-114.9953987,1066.94,-8,1,0.5,19,203,213
70,10,35.10204261,-115.0036471,1073.47,-8,1,0.5,19,203,212
70,11,35.10347198,-115.0118954,1041.08,-8,1,0.5,19,203,212
70,12,35.10490135,-115.0201438,1042.42,-8,1,0.5,19,203,212
70,13,35.10633072,-115.0283922,1042.72,-8,1,0.5,19,203,212
70,14,35.10776009,-115.0366405,1049.47,-8,1,0.5,19,204,211
70,15,35.10918946,-115.0448889,1056.83,-8,1,0.5,19,204,211
70,16,35.11061883,-115.0531372,1064.14,-8,1,0.5,19,204,211
70,17,35.1120482,-115.0613856,1079.99,-8,1,0.5,19,204,210
70,18,35.11347757,-115.0696339,1089.44,-8,1,0.5,19,204,210
70,19,35.11490694,-115.0778823,1101.99,-8,1,0.5,19,204,210
72,0,35.11490694,-115.0778823,1101.99,-8,1,0,0,204,210
72,1,35.12140419,-115.0817552,1099.98,-8,1,0,0,204,210
72,2,35.12790143,-115.0856281,1106.7,-8,1,0,0,205,210
72,3,35.13439868,-115.089501,1114.18,-8,1,0,0,205,210
72,4,35.14089593,-115.0933739,1126.29,-8,1,0,0,205,209
72,5,35.14739317,-115.0972468,1135.04,-8,1,0,0,206,209
72,6,35.15389042,-115.1011197,1143.52,-8,1,0,0,206,209
72,7,35.16038767,-115.1049926,1153.33,-8,1,0,0,206,209
72,8,35.16688492,-115.1088655,1166.71,-8,1,0,0,207,209
72,9,35.17338216,-115.1127384,1175.53,-8,1,0,0,207,209
72,10,35.17987941,-115.1166113,1184.05,-8,1,0,0,207,209
72,11,35.18637666,-115.1204843,1193.59,-8,1,0,0,207,209
72,12,35.1928739,-115.1243572,1204.81,-8,1,0,0,208,209
72,13,35.19937115,-115.1282301,1214.13,-8,1,0,0,208,209
72,14,35.2058684,-115.132103,1224.49,-8,1,0,0,208,208
72,15,35.21236565,-115.1359759,1237.77,-8,1,0,0,209,208
72,16,35.21886289,-115.1398488,1250.82,-8,1,0,0,209,208
72,17,35.22536014,-115.1437217,1256.66,-8,1,0,0,209,208
72,18,35.23185739,-115.1475946,1270.58,-8,1,0,0,210,208
72,19,35.23835463,-115.1514675,1277.89,-8,1,0,0,210,208
72,20,35.24485188,-115.1553404,1291.7,-8,1,0,0,210,208
72,21,35.25134913,-115.1592133,1313.82,-8,1,0,0,211,208
72,22,35.25784638,-115.1630863,1323.19,-8,1,0,0,211,208
72,23,35.26434362,-115.1669592,1336.84,-8,1,0,0,211,208
72,24,35.27084087,-115.1708321,1348.61,-8,1,0,0,212,208
72,25,35.27733812,-115.174705,1365.68,-8,1,0,0,212,208
72,26,35.28383536,-115.1785779,1380.7,-8,1,0,0,212,207
72,27,35.29033261,-115.1824508,1396.78,-8,1,0,0,212,207
72,28,35.29682986,-115.1863237,1414.37,-8,1,0,0,213,207
72,29,35.30332711,-115.1901966,1430.9,-8,1,0,0,213,207
72,30,35.30982435,-115.1940695,1450.42,-8,1,0,0,213,207
72,31,35.3163216,-115.1979424,1468.86,-8,1,0,0,214,207
73,0,35.11490694,-115.0778823,1101.99,-8,1,0,0,204,210
73,1,35.12140419,-115.0817552,1099.98,-8,1,0,0,204,210
73,2,35.12790143,-115.0856281,1106.7,-8,1,0,0,205,210
73,3,35.13439868,-115.089501,1114.18,-8,1,0,0,205,210
73,4,35.14089593,-115.0933739,1126.29,-8,1,0,0,205,209
73,5,35.14739317,-115.0972468,1135.04,-8,1,0,0,206,209
73,6,35.15389042,-115.1011197,1143.52,-8,1,0,0,206,209
73,7,35.16038767,-115.1049926,1153.33,-8,1,0,0,206,209
73,8,35.16688492,-115.1088655,1166.71,-8,1,0,0,207,209
73,9,35.17338216,-115.1127384,1175.53,-8,1,0,0,207,209
73,10,35.17987941,-115.1166113,1184.05,-8,1,0,0,207,209
73,11,35.18637666,-115.1204843,1193.59,-8,1,0,0,207,209
